Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss (Global),Balance (Global),Profit/Loss (Pips),Strategy name (Global)
148,US100.pro,Buy,31.08.2020 02:00:00,12048.9,0.08,02.09.2020 04:02:10,12373.3,2d 2h 2m,436.15,20783.47,3244000,nas100 cf
180,US100.pro,Buy,02.09.2020 02:43:51,12409.7,0.13,02.09.2020 15:32:32,12386.8,12h 48m,-50.33,20733.14,-229000,nas100 sf
348,USDJPY.pro,Buy,02.09.2020 10:24:00,106.197,0.52,02.09.2020 21:00:00,106.297,10h 36m,41.37,20774.51,10,usdjpy pf
182,US100.pro,Buy,02.09.2020 21:12:45,12407.5,0.12,03.09.2020 11:09:09,12348.8,13h 56m,-119.15,20655.36,-587000,nas100 sf
170,US500.pro,Buy,02.09.2020 12:00:01,3555.1,0.14,03.09.2020 12:00:01,3565.4,1d 0h 0m,60.98,20716.34,103000,us500 vf
100,DE30.pro,Buy,02.09.2020 09:30:32,13150,0.08,03.09.2020 15:33:06,13312.9,1d 6h 2m,325.8,21042.14,1629000,dax sf
350,USDJPY.pro,Buy,03.09.2020 06:24:14,106.29,0.77,03.09.2020 16:49:27,106.144,10h 25m,-89.42,20952.72,-14.6,usdjpy pf
150,US100.pro,Sell,03.09.2020 15:45:00,12156.8,0.07,03.09.2020 17:19:41,11792,1h 34m,432.15,21384.87,3648000,nas100 cf
176,USDJPY.pro,Buy,01.09.2020 16:30:04,106.153,0.41,03.09.2020 18:45:00,106.069,2d 2h 14m,-17.14,21367.73,-8.4,usdjpy cf
178,USDJPY.pro,Sell,03.09.2020 18:45:00,106.069,0.44,03.09.2020 22:15:00,106.165,3h 30m,-33.56,21334.17,-9.6,usdjpy cf
172,US500.pro,Buy,04.09.2020 12:00:04,3482.6,0.06,04.09.2020 16:16:17,3416.2,4h 16m,-168.93,21165.24,-664000,us500 vf
352,USDJPY.pro,Buy,04.09.2020 10:36:04,106.238,0.63,04.09.2020 21:00:00,106.206,10h 23m,-16.02,21149.22,-3.2,usdjpy pf
354,USDJPY.pro,Sell,07.09.2020 09:30:00,106.189,0.49,07.09.2020 21:00:00,106.305,11h 30m,-45.27,21103.95,-11.6,usdjpy pf
164,GOLD.pro,Sell,07.09.2020 12:17:55,1925.58,0.173,08.09.2020 00:05:00,1930.35,11h 47m,-69.84,21034.11,-47700,gold fv
356,USDJPY.pro,Sell,08.09.2020 08:06:00,106.229,1.08,08.09.2020 11:01:23,106.335,2h 55m,-91.19,20942.92,-10.6,usdjpy pf
180,USDJPY.pro,Buy,03.09.2020 22:15:00,106.165,0.81,08.09.2020 14:43:20,105.932,4d 16h 28m,-135.7,20807.22,-23.3,usdjpy cf
152,US100.pro,Sell,08.09.2020 20:45:00,11109.3,0.04,09.09.2020 02:43:39,11139.2,5h 58m,-20.32,20786.9,-299000,nas100 cf
358,USDJPY.pro,Sell,09.09.2020 06:42:00,105.885,0.78,09.09.2020 10:36:52,106.024,3h 54m,-86.89,20700.01,-13.9,usdjpy pf
102,DE30.pro,Buy,09.09.2020 10:10:25,13135.5,0.07,09.09.2020 10:44:24,13074,33m 59s,-107.63,20592.38,-615000,dax sf
106,GOLD.pro,Buy,09.09.2020 15:16:03,1941.64,0.15,09.09.2020 16:23:07,1941.07,1h 7m,-7.23,20585.15,-5700,gold sf
184,US100.pro,Buy,09.09.2020 18:40:41,11423.7,0.08,10.09.2020 04:13:37,11329.8,9h 32m,-127.15,20458,-939000,nas100 sf
360,USDJPY.pro,Sell,10.09.2020 06:06:00,106.074,0.5,10.09.2020 21:00:00,106.118,14h 54m,-17.53,20440.47,-4.4,usdjpy pf
166,GOLD.pro,Buy,10.09.2020 12:01:41,1949.94,0.112,10.09.2020 21:45:58,1941.69,9h 44m,-78.21,20362.26,-82500,gold fv
174,US500.pro,Sell,10.09.2020 04:02:11,3388.4,0.09,11.09.2020 04:35:07,3362.6,1d 0h 32m,98.07,20460.33,258000,us500 vf
362,USDJPY.pro,Buy,11.09.2020 10:00:00,106.235,0.82,11.09.2020 15:41:44,106.098,5h 41m,-89.39,20370.94,-13.7,usdjpy pf
154,US100.pro,Sell,11.09.2020 18:45:00,11047.1,0.03,14.09.2020 08:51:13,11264,2d 14h 6m,-109.87,20261.07,-2169000,nas100 cf
104,DE30.pro,Buy,14.09.2020 08:23:33,13305.3,0.07,14.09.2020 10:23:45,13243.5,2h 0m,-108.15,20152.92,-618000,dax sf
182,USDJPY.pro,Sell,11.09.2020 20:15:00,106.065,1.17,14.09.2020 11:29:43,106.029,2d 15h 14m,22,20174.92,3.6,usdjpy cf
169,GOLD.pro,Sell,14.09.2020 13:14:13,1940.64,0.204,14.09.2020 14:06:02,1947.8,51m 49s,-123.04,20051.88,-71600,gold fv
108,GOLD.pro,Buy,14.09.2020 14:50:48,1954.75,0.17,14.09.2020 19:22:42,1953.36,4h 31m,-19.92,20031.96,-13900,gold sf
364,USDJPY.pro,Sell,14.09.2020 06:24:06,106.055,0.72,14.09.2020 21:00:00,105.707,14h 35m,199.78,20231.74,34.8,usdjpy pf
110,GOLD.pro,Buy,15.09.2020 03:57:07,1962.48,0.17,15.09.2020 08:47:41,1962.66,4h 50m,2.57,20234.31,1800,gold sf
168,GOLD.pro,Buy,14.09.2020 04:00:00,1948.69,0.138,15.09.2020 10:00:00,1962.1,1d 6h 0m,155.74,20390.05,134100,gold fv
366,USDJPY.pro,Buy,15.09.2020 09:00:00,105.723,0.66,15.09.2020 13:03:22,105.552,4h 3m,-89.86,20300.19,-17.1,usdjpy pf
184,USDJPY.pro,Sell,15.09.2020 13:15:00,105.543,0.71,15.09.2020 16:56:14,105.467,3h 41m,43.16,20343.35,7.6,usdjpy cf
186,US100.pro,Buy,15.09.2020 11:48:21,11398.8,0.07,15.09.2020 21:37:48,11369.8,9h 49m,-34.28,20309.07,-290000,nas100 sf
186,USDJPY.pro,Sell,16.09.2020 03:30:01,105.283,0.82,16.09.2020 13:33:02,105.144,10h 3m,91.37,20400.44,13.9,usdjpy cf
112,GOLD.pro,Buy,16.09.2020 15:11:13,1972.15,0.18,16.09.2020 15:55:43,1962.73,44m 30s,-143.16,20257.28,-94200,gold sf
172,GOLD.pro,Buy,16.09.2020 09:10:44,1963.46,0.156,16.09.2020 20:52:31,1953.92,11h 41m,-126.13,20131.15,-95400,gold fv
368,USDJPY.pro,Sell,16.09.2020 06:18:01,105.252,0.59,16.09.2020 21:00:00,105.012,14h 41m,114.28,20245.43,24,usdjpy pf
106,DE30.pro,Buy,16.09.2020 20:30:17,13262.6,0.08,16.09.2020 21:10:54,13205,40m 37s,-115.2,20130.23,-576000,dax sf
176,US500.pro,Sell,16.09.2020 21:10:37,3401.9,0.14,16.09.2020 21:47:00,3401.9,36m 23s,0,20130.23,0,us500 vf
178,US500.pro,Sell,17.09.2020 08:07:17,3334.4,0.13,17.09.2020 09:13:16,3331.4,1h 5m,16.55,20146.78,30000,us500 vf
188,USDJPY.pro,Sell,17.09.2020 09:45:00,104.717,0.56,17.09.2020 15:38:54,104.717,5h 53m,0,20146.78,0,usdjpy cf
156,US100.pro,Sell,17.09.2020 15:15:00,10912.3,0.05,17.09.2020 15:47:30,11032.7,32m 30s,-102.01,20044.77,-1204000,nas100 cf
370,USDJPY.pro,Sell,17.09.2020 07:42:00,105,0.42,17.09.2020 21:00:00,104.694,13h 18m,103.68,20148.45,30.6,usdjpy pf
190,USDJPY.pro,Sell,18.09.2020 11:00:00,104.473,0.66,18.09.2020 15:26:52,104.468,4h 26m,2.67,20151.12,0.5,usdjpy cf
372,USDJPY.pro,Sell,18.09.2020 09:00:00,104.698,0.43,18.09.2020 21:00:00,104.55,12h 0m,51.35,20202.47,14.8,usdjpy pf
181,US500.pro,Sell,18.09.2020 18:32:39,3315.7,0.13,18.09.2020 21:03:42,3308.6,2h 31m,38.94,20241.41,71000,us500 vf
180,US500.pro,Sell,18.09.2020 16:53:22,3331.2,0.14,18.09.2020 21:03:42,3308.6,4h 10m,133.47,20374.88,226000,us500 vf
158,US100.pro,Sell,18.09.2020 17:45:00,10901.5,0.05,18.09.2020 21:28:23,10919.5,3h 43m,-15.2,20359.68,-180000,nas100 cf
174,GOLD.pro,Buy,18.09.2020 10:54:06,1955.69,0.124,21.09.2020 00:05:00,1949.51,2d 13h 10m,-64.72,20294.96,-61800,gold fv
192,USDJPY.pro,Sell,21.09.2020 09:15:00,104.169,0.85,21.09.2020 09:41:46,104.186,26m 46s,-11.72,20283.24,-1.7,usdjpy cf
374,USDJPY.pro,Sell,21.09.2020 09:12:00,104.258,0.37,21.09.2020 15:33:20,104.552,6h 21m,-88.4,20194.84,-29.4,usdjpy pf
176,GOLD.pro,Sell,21.09.2020 16:00:08,1911.52,0.21,21.09.2020 16:23:48,1898.57,23m 40s,231.42,20426.26,129500,gold fv
376,USDJPY.pro,Buy,22.09.2020 10:06:00,104.688,0.33,22.09.2020 21:00:00,104.934,10h 54m,66.09,20492.35,24.6,usdjpy pf
188,US100.pro,Buy,22.09.2020 20:00:01,11108.7,0.07,23.09.2020 15:52:53,11096.6,19h 52m,-14.5,20477.85,-121000,nas100 sf
378,USDJPY.pro,Sell,23.09.2020 07:12:06,105.048,0.5,23.09.2020 16:22:31,105.267,9h 10m,-89.17,20388.68,-21.9,usdjpy pf
108,DE30.pro,Buy,23.09.2020 17:05:21,12678.9,0.08,23.09.2020 17:31:08,12620.5,25m 47s,-116.8,20271.88,-584000,dax sf
160,US100.pro,Buy,22.09.2020 21:45:00,11174.7,0.04,23.09.2020 17:32:00,11028.6,19h 47m,-100.11,20171.77,-1461000,nas100 cf
178,GOLD.pro,Sell,23.09.2020 20:00:11,1862.27,0.176,24.09.2020 03:00:02,1862.27,6h 59m,0,20171.77,0,gold fv
380,USDJPY.pro,Sell,24.09.2020 08:00:00,105.309,0.58,24.09.2020 13:13:19,105.498,5h 13m,-89.21,20082.56,-18.9,usdjpy pf
184,US500.pro,Sell,23.09.2020 20:00:34,3265.6,0.11,24.09.2020 15:50:46,3228.4,19h 50m,175.74,20258.3,372000,us500 vf
185,US500.pro,Sell,24.09.2020 07:01:31,3209.9,0.1,24.09.2020 19:11:11,3255.8,12h 9m,-196.69,20061.61,-459000,us500 vf
188,US500.pro,Sell,25.09.2020 12:13:06,3224.9,0.11,25.09.2020 13:53:23,3227.4,1h 40m,-11.82,20049.79,-25000,us500 vf
382,USDJPY.pro,Sell,25.09.2020 07:00:00,105.387,0.49,25.09.2020 15:56:11,105.61,8h 56m,-88.97,19960.82,-22.3,usdjpy pf
194,USDJPY.pro,Buy,21.09.2020 17:15:01,104.647,0.31,25.09.2020 17:52:05,105.606,4d 0h 37m,254.06,20214.88,95.9,usdjpy cf
190,US100.pro,Buy,25.09.2020 20:05:21,11072.7,0.07,25.09.2020 20:59:00,11106.6,53m 39s,40.83,20255.71,339000,nas100 sf
180,GOLD.pro,Sell,25.09.2020 16:13:18,1852.68,0.159,25.09.2020 21:50:00,1864.49,5h 36m,-161.48,20094.23,-118100,gold fv
162,US100.pro,Buy,25.09.2020 17:30:00,11014.5,0.04,28.09.2020 15:30:04,11333,2d 22h 0m,218.32,20312.55,3185000,nas100 cf
114,GOLD.pro,Buy,28.09.2020 15:35:18,1875.56,0.17,28.09.2020 15:58:14,1865.71,22m 56s,-143.53,20169.02,-98500,gold sf
384,USDJPY.pro,Sell,28.09.2020 06:54:00,105.302,0.36,28.09.2020 16:55:16,105.606,10h 1m,-88.98,20080.04,-30.4,usdjpy pf
192,US100.pro,Buy,28.09.2020 12:04:50,11295,0.07,28.09.2020 18:16:47,11231.6,6h 11m,-76.15,20003.89,-634000,nas100 sf
110,DE30.pro,Buy,28.09.2020 09:04:02,12674.5,0.07,29.09.2020 09:01:57,12782.5,23h 57m,189,20192.89,1080000,dax sf
386,USDJPY.pro,Buy,29.09.2020 07:00:10,105.566,0.42,29.09.2020 21:00:00,105.678,13h 59m,37.92,20230.81,11.2,usdjpy pf
112,DE30.pro,Buy,30.09.2020 04:15:39,12866.8,0.07,30.09.2020 04:48:11,12806,32m 32s,-106.4,20124.41,-608000,dax sf
196,USDJPY.pro,Buy,29.09.2020 08:45:00,105.688,1.01,30.09.2020 06:22:35,105.506,21h 37m,-142.1,19982.31,-18.2,usdjpy cf
182,GOLD.pro,Sell,30.09.2020 08:08:00,1887.11,0.207,30.09.2020 14:40:25,1893.67,6h 32m,-115.95,19866.36,-65600,gold fv
116,GOLD.pro,Buy,30.09.2020 14:52:24,1899.62,0.18,30.09.2020 15:34:26,1889.88,42m 2s,-149.87,19716.49,-97400,gold sf
118,GOLD.pro,Buy,30.09.2020 17:13:30,1899.03,0.18,30.09.2020 19:13:32,1889.66,2h 0m,-143.98,19572.51,-93700,gold sf
194,US100.pro,Buy,30.09.2020 16:00:02,11429.5,0.08,30.09.2020 20:50:02,11381.9,4h 50m,-65.02,19507.49,-476000,nas100 sf
388,USDJPY.pro,Sell,30.09.2020 06:18:01,105.55,0.32,30.09.2020 21:00:00,105.496,14h 41m,13.98,19521.47,5.4,usdjpy pf
390,USDJPY.pro,Sell,01.10.2020 06:30:00,105.446,0.67,01.10.2020 11:21:14,105.61,4h 51m,-88.71,19432.76,-16.4,usdjpy pf
190,US500.pro,Buy,30.09.2020 20:00:05,3376.6,0.08,01.10.2020 20:00:05,3363,1d 0h 0m,-46.34,19386.42,-136000,us500 vf
196,US100.pro,Buy,01.10.2020 00:56:02,11429.9,0.07,02.10.2020 06:59:10,11479.3,1d 6h 3m,59.07,19445.49,494000,nas100 sf
191,US500.pro,Buy,01.10.2020 12:00:14,3384.1,0.07,02.10.2020 07:01:29,3325.3,19h 1m,-175.93,19269.56,-588000,us500 vf
392,USDJPY.pro,Buy,02.10.2020 06:06:01,105.667,0.61,02.10.2020 07:04:23,105.486,58m 22s,-89.45,19180.11,-18.1,usdjpy pf
164,US100.pro,Buy,30.09.2020 16:30:00,11455.1,0.05,02.10.2020 07:33:22,11329.4,1d 15h 3m,-107.32,19072.79,-1257000,nas100 cf
198,USDJPY.pro,Sell,02.10.2020 07:15:00,105.393,0.9,02.10.2020 08:25:10,105.116,1h 10m,202.14,19274.93,27.7,usdjpy cf
120,GOLD.pro,Buy,02.10.2020 08:24:58,1912.05,0.18,02.10.2020 10:46:55,1907.03,2h 21m,-77.1,19197.83,-50200,gold sf
194,US500.pro,Buy,02.10.2020 16:00:31,3343.6,0.07,05.10.2020 00:01:00,3354.6,2d 8h 0m,32.85,19230.68,110000,us500 vf
394,USDJPY.pro,Buy,05.10.2020 09:00:00,105.624,0.69,05.10.2020 21:00:00,105.721,12h 0m,53.76,19284.44,9.7,usdjpy pf
114,DE30.pro,Buy,05.10.2020 21:15:11,12843,0.07,06.10.2020 10:03:15,12780.9,12h 48m,-108.68,19175.76,-621000,dax sf
122,GOLD.pro,Buy,05.10.2020 16:22:45,1917.12,0.18,06.10.2020 10:25:46,1907.83,18h 3m,-142.06,19033.7,-92900,gold sf
184,GOLD.pro,Buy,06.10.2020 13:17:19,1914.61,0.162,06.10.2020 17:59:15,1903.22,4h 41m,-156.67,18877.03,-113900,gold fv
396,USDJPY.pro,Sell,06.10.2020 06:54:29,105.634,0.72,06.10.2020 21:00:00,105.562,14h 5m,41.78,18918.81,7.2,usdjpy pf
398,USDJPY.pro,Buy,07.10.2020 06:42:00,105.719,1.15,07.10.2020 21:00:00,106.032,14h 18m,288.47,19207.28,31.3,usdjpy pf
196,US500.pro,Buy,07.10.2020 13:58:11,3378.1,0.08,08.10.2020 13:58:12,3421.8,1d 0h 0m,148.66,19355.94,437000,us500 vf
197,US500.pro,Buy,07.10.2020 16:29:22,3395.2,0.08,08.10.2020 16:29:22,3426.8,1d 0h 0m,107.69,19463.63,316000,us500 vf
198,US500.pro,Buy,07.10.2020 20:03:02,3408.8,0.08,08.10.2020 20:03:02,3428.4,1d 0h 0m,66.67,19530.3,196000,us500 vf
400,USDJPY.pro,Sell,08.10.2020 06:36:00,105.957,0.87,08.10.2020 21:00:00,106.018,14h 24m,-42.58,19487.72,-6.1,usdjpy pf
124,GOLD.pro,Buy,09.10.2020 03:00:10,1901.47,0.2,09.10.2020 08:12:37,1906.18,5h 12m,80.03,19567.75,47100,gold sf
402,USDJPY.pro,Buy,09.10.2020 09:00:00,105.949,0.55,09.10.2020 16:00:07,105.746,7h 0m,-89.42,19478.33,-20.3,usdjpy pf
198,US100.pro,Buy,07.10.2020 15:55:00,11436.1,0.08,09.10.2020 20:59:00,11672.4,2d 5h 4m,319.71,19798.04,2363000,nas100 sf
186,GOLD.pro,Buy,09.10.2020 09:53:47,1912.96,0.165,12.10.2020 00:05:00,1926.66,2d 14h 11m,191.23,19989.27,137000,gold fv
200,USDJPY.pro,Buy,05.10.2020 17:15:01,105.675,0.8,12.10.2020 06:20:40,105.441,6d 13h 5m,-114.8,19874.47,-23.4,usdjpy cf
126,GOLD.pro,Buy,12.10.2020 07:03:39,1929.61,0.2,12.10.2020 08:55:10,1925.56,1h 51m,-68.56,19805.91,-40500,gold sf
166,US100.pro,Buy,08.10.2020 08:15:01,11539.1,0.12,12.10.2020 08:55:48,11776.3,4d 0h 40m,481.78,20287.69,2372000,nas100 cf
200,US100.pro,Buy,12.10.2020 10:11:28,11805.2,0.1,12.10.2020 18:49:44,12124.3,8h 38m,540.18,20827.87,3191000,nas100 sf
404,USDJPY.pro,Sell,12.10.2020 06:24:00,105.44,0.43,12.10.2020 21:00:00,105.353,14h 36m,30.07,20857.94,8.7,usdjpy pf
116,DE30.pro,Buy,08.10.2020 02:24:34,12949,0.08,13.10.2020 09:20:09,13050,5d 6h 55m,202,21059.94,1010000,dax sf
406,USDJPY.pro,Buy,13.10.2020 06:18:00,105.432,0.49,13.10.2020 21:00:00,105.493,14h 42m,24.12,21084.06,6.1,usdjpy pf
408,USDJPY.pro,Buy,14.10.2020 06:54:01,105.452,0.52,14.10.2020 14:33:07,105.238,7h 39m,-89.89,20994.17,-21.4,usdjpy pf
202,USDJPY.pro,Sell,14.10.2020 14:15:00,105.277,0.88,14.10.2020 22:13:10,105.144,7h 58m,94.74,21088.91,13.3,usdjpy cf
188,GOLD.pro,Buy,14.10.2020 13:05:13,1900.55,0.139,15.10.2020 03:01:14,1892.3,13h 56m,-97.65,20991.26,-82500,gold fv
410,USDJPY.pro,Buy,15.10.2020 08:42:00,105.317,0.68,15.10.2020 21:00:00,105.458,12h 18m,77.72,21068.98,14.1,usdjpy pf
128,GOLD.pro,Buy,16.10.2020 14:13:44,1912.9,0.2,16.10.2020 15:05:12,1904.8,51m 28s,-138.15,20930.83,-81000,gold sf
202,US100.pro,Buy,16.10.2020 16:04:02,11998.2,0.09,16.10.2020 17:17:09,11917.8,1h 13m,-123.49,20807.34,-804000,nas100 sf
202,US500.pro,Buy,15.10.2020 20:02:37,3468.6,0.09,16.10.2020 20:02:38,3495.2,1d 0h 0m,102.15,20909.49,266000,us500 vf
412,USDJPY.pro,Buy,16.10.2020 14:48:00,105.388,0.43,16.10.2020 21:00:01,105.396,6h 12m,2.79,20912.28,0.8,usdjpy pf
414,USDJPY.pro,Buy,19.10.2020 06:18:02,105.445,0.84,19.10.2020 12:12:55,105.313,5h 54m,-89.57,20822.71,-13.2,usdjpy pf
130,GOLD.pro,Buy,19.10.2020 12:54:01,1913.92,0.21,19.10.2020 16:00:31,1905.71,3h 6m,-146.34,20676.37,-82100,gold sf
190,GOLD.pro,Buy,19.10.2020 08:02:41,1909.1,0.158,19.10.2020 21:54:42,1901.02,13h 52m,-108.49,20567.88,-80800,gold fv
416,USDJPY.pro,Sell,20.10.2020 07:54:13,105.512,0.78,20.10.2020 13:40:00,105.654,5h 45m,-88.79,20479.09,-14.2,usdjpy pf
168,US100.pro,Sell,19.10.2020 20:45:00,11685.3,0.06,20.10.2020 15:59:04,11696,19h 14m,-10.86,20468.23,-107000,nas100 cf
204,USDJPY.pro,Buy,20.10.2020 02:15:00,105.531,1.06,21.10.2020 03:09:12,105.354,1d 0h 54m,-143.82,20324.41,-17.7,usdjpy cf
132,GOLD.pro,Buy,21.10.2020 04:07:06,1918.5,0.22,21.10.2020 10:57:56,1916.16,6h 50m,-43.44,20280.97,-23400,gold sf
206,USDJPY.pro,Sell,21.10.2020 06:30:00,105.293,1.16,21.10.2020 17:16:22,104.549,10h 46m,695.53,20976.5,74.4,usdjpy cf
192,GOLD.pro,Buy,20.10.2020 12:17:47,1908.05,0.172,21.10.2020 18:17:48,1927.51,1d 6h 0m,281.93,21258.43,194600,gold fv
418,USDJPY.pro,Sell,21.10.2020 06:06:00,105.306,0.69,21.10.2020 21:00:00,104.539,14h 54m,426.8,21685.23,76.7,usdjpy pf
420,USDJPY.pro,Sell,22.10.2020 08:36:00,104.614,0.57,22.10.2020 16:22:15,104.81,7h 46m,-90.17,21595.06,-19.6,usdjpy pf
170,US100.pro,Sell,22.10.2020 16:45:00,11518.1,0.07,22.10.2020 17:21:54,11613,36m 54s,-112.35,21482.71,-949000,nas100 cf
422,USDJPY.pro,Sell,23.10.2020 10:06:01,104.612,0.6,23.10.2020 13:57:56,104.795,3h 51m,-88.46,21394.25,-18.3,usdjpy pf
194,GOLD.pro,Buy,23.10.2020 13:37:43,1912.41,0.168,23.10.2020 16:50:25,1895.02,3h 12m,-246.99,21147.26,-173900,gold fv
208,USDJPY.pro,Buy,26.10.2020 08:15:00,104.977,1.25,26.10.2020 08:49:39,104.826,34m 39s,-152.02,20995.24,-15.1,usdjpy cf
134,GOLD.pro,Buy,26.10.2020 10:53:00,1902.42,0.23,26.10.2020 13:54:27,1900.25,3h 1m,-42.28,20952.96,-21700,gold sf
204,US100.pro,Buy,26.10.2020 14:40:02,11649.5,0.09,26.10.2020 15:48:29,11577.8,1h 8m,-109.26,20843.7,-717000,nas100 sf
172,US100.pro,Sell,26.10.2020 16:30:00,11489.3,0.05,26.10.2020 20:57:29,11485.5,4h 27m,3.22,20846.92,38000,nas100 cf
424,USDJPY.pro,Buy,26.10.2020 08:06:03,104.946,0.64,26.10.2020 21:00:00,104.854,12h 53m,-47.56,20799.36,-9.2,usdjpy pf
426,USDJPY.pro,Buy,27.10.2020 08:00:00,104.782,0.73,27.10.2020 10:32:02,104.631,2h 32m,-89.18,20710.18,-15.1,usdjpy pf
210,USDJPY.pro,Sell,27.10.2020 10:45:00,104.619,0.82,27.10.2020 20:56:51,104.506,10h 11m,75.09,20785.27,11.3,usdjpy cf
196,GOLD.pro,Sell,28.10.2020 16:00:09,1870.38,0.288,28.10.2020 16:13:20,1876.22,13m 11s,-143.25,20642.02,-58400,gold fv
204,US500.pro,Sell,28.10.2020 12:08:28,3330.7,0.15,28.10.2020 16:53:27,3298,4h 44m,208.82,20850.84,327000,us500 vf
428,USDJPY.pro,Sell,28.10.2020 08:06:00,104.175,0.3,28.10.2020 21:00:00,104.359,12h 54m,-45.03,20805.81,-18.4,usdjpy pf
205,US500.pro,Sell,28.10.2020 16:04:19,3275.8,0.15,28.10.2020 21:25:07,3275.8,5h 20m,0,20805.81,0,us500 vf
174,US100.pro,Sell,28.10.2020 14:45:00,11339.3,0.08,29.10.2020 07:20:57,11277.9,16h 35m,83.56,20889.37,614000,nas100 cf
212,USDJPY.pro,Buy,29.10.2020 03:00:00,104.485,0.77,29.10.2020 09:36:32,104.244,6h 36m,-151.76,20737.61,-24.1,usdjpy cf
214,USDJPY.pro,Sell,29.10.2020 11:15:00,104.078,0.71,29.10.2020 13:46:34,104.335,2h 31m,-149.49,20588.12,-25.7,usdjpy cf
430,USDJPY.pro,Sell,29.10.2020 06:12:08,104.412,0.8,29.10.2020 16:18:03,104.55,10h 5m,-90.48,20497.64,-13.8,usdjpy pf
216,USDJPY.pro,Buy,29.10.2020 16:15:02,104.511,0.52,30.10.2020 06:45:36,104.161,14h 30m,-146.3,20351.34,-35,usdjpy cf
176,US100.pro,Sell,30.10.2020 06:45:00,11092.4,0.11,30.10.2020 10:19:59,11150,3h 34m,-108.54,20242.8,-576000,nas100 cf
432,USDJPY.pro,Sell,30.10.2020 06:18:00,104.305,0.52,30.10.2020 14:07:22,104.513,7h 49m,-88.46,20154.34,-20.8,usdjpy pf
208,US500.pro,Sell,30.10.2020 19:45:40,3225.9,0.1,30.10.2020 20:59:27,3262.9,1h 13m,-158.87,19995.47,-370000,us500 vf
206,US100.pro,Buy,02.11.2020 11:56:00,11205.2,0.08,02.11.2020 13:53:28,11121.6,1h 57m,-114.89,19880.58,-836000,nas100 sf
208,US100.pro,Buy,02.11.2020 15:54:00,11205.2,0.08,02.11.2020 16:37:12,11122,43m 12s,-114.51,19766.07,-832000,nas100 sf
434,USDJPY.pro,Buy,02.11.2020 08:12:00,104.765,0.56,02.11.2020 21:00:00,104.832,12h 48m,30.77,19796.84,6.7,usdjpy pf
436,USDJPY.pro,Sell,03.11.2020 08:00:00,104.629,0.78,03.11.2020 12:09:25,104.769,4h 9m,-89.1,19707.74,-14,usdjpy pf
218,USDJPY.pro,Buy,02.11.2020 02:00:00,104.749,0.66,03.11.2020 15:30:00,104.591,1d 13h 30m,-80.87,19626.87,-15.8,usdjpy cf
136,GOLD.pro,Buy,03.11.2020 09:28:09,1896.08,0.24,03.11.2020 15:50:02,1902.34,6h 21m,128.25,19755.12,62600,gold sf
220,USDJPY.pro,Sell,03.11.2020 15:30:00,104.591,0.7,03.11.2020 19:49:29,104.593,4h 19m,-1.14,19753.98,-0.2,usdjpy cf
118,DE30.pro,Buy,02.11.2020 10:30:54,11695.5,0.07,04.11.2020 01:16:14,12216,1d 14h 45m,910.88,20664.86,5205000,dax sf
198,GOLD.pro,Buy,03.11.2020 16:08:03,1908.17,0.164,04.11.2020 01:59:35,1900.41,9h 51m,-108.84,20556.02,-77600,gold fv
210,US100.pro,Buy,03.11.2020 16:02:43,11220,0.09,04.11.2020 04:00:52,11550.1,11h 58m,511.06,21067.08,3301000,nas100 sf
178,US100.pro,Buy,03.11.2020 16:15:00,11261.5,0.06,04.11.2020 04:15:14,11712.3,12h 0m,464.62,21531.7,4508000,nas100 cf
222,USDJPY.pro,Buy,04.11.2020 03:30:00,104.873,0.27,04.11.2020 13:30:00,104.27,10h 0m,-133.02,21398.68,-60.3,usdjpy cf
138,GOLD.pro,Buy,04.11.2020 13:32:55,1910.89,0.22,04.11.2020 15:38:22,1902.79,2h 5m,-152.48,21246.2,-81000,gold sf
212,US100.pro,Buy,04.11.2020 09:10:11,11421.5,0.08,04.11.2020 16:21:21,11775,7h 11m,482.71,21728.91,3535000,nas100 sf
438,USDJPY.pro,Sell,04.11.2020 12:48:00,104.522,0.09,04.11.2020 21:00:00,104.454,8h 12m,5,21733.91,6.8,usdjpy pf
210,US500.pro,Buy,04.11.2020 16:04:08,3429.6,0.05,05.11.2020 00:38:26,3429.6,8h 34m,0,21733.91,0,us500 vf
440,USDJPY.pro,Buy,05.11.2020 07:42:19,104.378,0.54,05.11.2020 11:42:32,104.174,4h 0m,-89.58,21644.33,-20.4,usdjpy pf
224,USDJPY.pro,Sell,04.11.2020 13:30:00,104.27,0.35,05.11.2020 12:04:20,104.158,22h 34m,21.45,21665.78,11.2,usdjpy cf
226,USDJPY.pro,Sell,05.11.2020 12:45:00,104.12,0.4,06.11.2020 00:11:23,103.655,11h 26m,147.84,21813.62,46.5,usdjpy cf
140,GOLD.pro,Buy,05.11.2020 09:25:20,1916.5,0.22,06.11.2020 00:47:51,1944.21,15h 22m,515.87,22329.49,277100,gold sf
214,US100.pro,Buy,05.11.2020 08:41:37,12017.2,0.07,06.11.2020 05:03:42,11937.3,20h 22m,-94.61,22234.88,-799000,nas100 sf
120,DE30.pro,Buy,04.11.2020 13:35:36,12177.5,0.06,06.11.2020 10:56:13,12379.6,1d 21h 20m,303.15,22538.03,2021000,dax sf
